City Code;City Name;School Code;School Name
9;AYDIN;90399;ÇİNE İMAM HATİP LİSESİ
9;AYDIN;90544;ÇİNE KIZ MESLEK LİSESİ
9;AYDIN;90066;ÇİNE LİSESİ
9;AYDIN;90066;ÇİNE LİSESİ (Y.D.A.)
9;AYDIN;90544;ÇİNE M.EMİN ÜNAL ANADOLU KIZ MESLEK L
9;AYDIN;90544;ÇİNE M.EMİN ÜNAL KIZ MESLEK LİSESİ
9;AYDIN;90544;ÇİNE M.EMİN ÜNAL KIZ TEKNİK LİSESİ
9;AYDIN;90869;ÇİNE M.KALKAN ANADOLU TİCARET MESLEK L
9;AYDIN;90869;ÇİNE M.KALKAN TİCARET MESLEK LİSESİ
9;AYDIN;91873;ÇİNE MADRAN ANADOLU LİSESİ (AYDIN - ÇİNE)
9;AYDIN;91046;ÇİNE MEHMET TUNCER ANADOLU LİSESİ
9;AYDIN;90496;ÇİNE MESLEKİ VE TEKNİK ANADOLU LİSESİ (AYDIN - ÇİNE)
9;AYDIN;90869;ÇİNE MUHSİN KALKAN MESLEKİ VE TEKNİK ANADOLU LİSESİ (AYDIN - ÇİNE)
9;AYDIN;90496;ÇİNE TEKNİK LİSESİ
9;AYDIN;90869;ÇİNE TİCARET MESLEK LİSESİ
9;AYDIN;90252;DALAMA ÇOK PROGRAMLI ANADOLU LİSESİ (AYDIN - EFELER)
9;AYDIN;91516;DERİCİ MUSTAFA GÜRBÜZ ANADOLU LİSESİ (AYDIN - KUŞADASI)
9;AYDIN;95586;DİDİM ANADOLU İMAM HATİP LİSESİ (AYDIN - DİDİM)
9;AYDIN;91702;DİDİM ANADOLU KIZ MESLEK LİSESİ
9;AYDIN;90248;DİDİM ANADOLU LİSESİ
9;AYDIN;90248;DİDİM ANADOLU LİSESİ (AYDIN - DİDİM)
9;AYDIN;91427;DİDİM ANADOLU OTEL.VE TURİZM MESLEK L
9;AYDIN;91646;DİDİM ESRA KARAKAYA ANADOLU LİSESİ
9;AYDIN;91702;DİDİM KIZ MESLEK LİSESİ
9;AYDIN;91702;DİDİM KIZ TEKNİK VE MESLEK LİSESİ (AND.KIZ MESLEK)
9;AYDIN;91702;DİDİM KIZ TEKNİK VE MESLEK LİSESİ (KIZ MESLEK)
9;AYDIN;90248;DİDİM LİSESİ
9;AYDIN;90248;DİDİM LİSESİ (Y.D.A.)
9;AYDIN;91702;DİDİM MESLEKİ VE TEKNİK ANADOLU LİSESİ (AYDIN - DİDİM)
9;AYDIN;90248;DİDİM SELÇUK ÖZSOY ÇOK PROG.L (Y.D.A.)
9;AYDIN;90248;DİDİM SELÇUK ÖZSOY ÇOK PROGRAMLI LİSESİ
9;AYDIN;91702;DİDİM SELÇUK ÖZSOY KIZ MESLEK LİSESİ
9;AYDIN;91427;DİDİM Z. M. DÖNMEZ AND.OTEL.VE TUR.MES.L
9;AYDIN;90025;EFELER ANADOLU LİSESİ (AYDIN - EFELER)
9;AYDIN;91824;EMEL-MUSTAFA UŞAKLI ANADOLU LİSESİ (AYDIN - EFELER)
9;AYDIN;91646;ESRA KARAKAYA ANADOLU LİSESİ (AYDIN - DİDİM)
9;AYDIN;90739;FATMA TÜZZEHRA ORHUN MESLEKİ VE TEKNİK ANADOLU LİSESİ (AYDIN - SÖKE)
9;AYDIN;91857;GERMENCİK ANADOLU LİSESİ
9;AYDIN;91857;GERMENCİK ANADOLU LİSESİ (AYDIN - GERMENCİK)
9;AYDIN;91435;GERMENCİK ÇOK PROGRAMLI ANADOLU LİSESİ (AYDIN - GERMENCİK)
9;AYDIN;91435;GERMENCİK ÇOK PROGRAMLI LİSESİ
9;AYDIN;91435;GERMENCİK ÇOK PROGRAMLI LİSESİ (Y.D.A)
9;AYDIN;90958;GERMENCİK KIZ MESLEK LİSESİ
9;AYDIN;90958;GERMENCİK KIZ MESLEK LİSESİ (AYDIN)
9;AYDIN;91435;GERMENCİK LİSESİ
9;AYDIN;91435;GERMENCİK LİSESİ (Y.D.A.)
9;AYDIN;90188;GERMENCİK ORTAKLAR LİSESİ
9;AYDIN;90188;GERMENCİK ORTAKLAR LİSESİ (Y.D.A.)
9;AYDIN;90641;GERMENCİK TİCARET MESLEK LİSESİ
9;AYDIN;90641;GERMENCİK TİCARET MESLEK LİSESİ (AYDIN)
9;AYDIN;91062;GÜVERCİNADA MESLEKİ VE TEKNİK ANADOLU LİSESİ (AYDIN - KUŞADASI)
9;AYDIN;90262;GÜZELHİSAR MESLEKİ VE TEKNİK ANADOLU LİSESİ (AYDIN - EFELER)
9;AYDIN;91605;HORSUNLU ÇOK PROGRAMLI ANADOLU LİSESİ (AYDIN - KUYUCAK)
9;AYDIN;90722;İBN-İ SİNA MESLEKİ VE TEKNİK ANADOLU LİSESİ (AYDIN - NAZİLLİ)
9;AYDIN;91468;İNCİRLİOVA A. ÇALLIOĞLU ÇOK PROGRAMLI L
9;AYDIN;91621;İNCİRLİOVA ACARLAR ÇOK PROGRAMLI LİSESİ
9;AYDIN;91468;İNCİRLİOVA AHMET ÇALLIOĞLU ÇOK PROGRAMLI ANADOLU LİSESİ (AYDIN - İNCİRLİOVA)
9;AYDIN;97700;İNCİRLİOVA ANADOLU İMAM HATİP LİSESİ (AYDIN - İNCİRLİOVA)
9;AYDIN;91921;İNCİRLİOVA ANADOLU LİSESİ
9;AYDIN;91921;İNCİRLİOVA ANADOLU LİSESİ (AYDIN - İNCİRLİOVA)
9;AYDIN;91468;İNCİRLİOVA ÇOK PROGRAMLI LİSESİ
9;AYDIN;91468;İNCİRLİOVA ÇOK PROGRAMLI LİSESİ (Y.D.A.)
9;AYDIN;92026;İNCİRLİOVA GÜZEL SANATLAR VE SPOR LİSESİ
9;AYDIN;91468;İNCİRLİOVA LİSESİ
9;AYDIN;91468;İNCİRLİOVA LİSESİ (Y.D.A.)
9;AYDIN;92026;İNCİRLİOVA SPOR LİSESİ
9;AYDIN;91881;KARACASU ANADOLU LİSESİ
9;AYDIN;90974;KARACASU ÇOK PROGRAMLI ANADOLU LİSESİ (AYDIN - KARACASU)
9;AYDIN;90974;KARACASU ÇOK PROGRAMLI LİSESİ
9;AYDIN;91979;KARACASU KIRÇİÇEĞİ ANADOLU LİSESİ
9;AYDIN;90593;KARACASU KIZ MESLEK LİSESİ
9;AYDIN;90593;KARACASU KIZ MESLEK LİSESİ (AYDIN)
9;AYDIN;90974;KARACASU LİSESİ
9;AYDIN;90974;KARACASU LİSESİ (Y.D.A.)
9;AYDIN;98029;KARACASU MESLEKİ VE TEKNİK EĞİTİM MERKEZİ (AYDIN - KARACASU)
9;AYDIN;98029;KARACASU METEM
9;AYDIN;90236;KARPUZLU ANADOLU LİSESİ (AYDIN - KARPUZLU)
9;AYDIN;90236;KARPUZLU LİSESİ
9;AYDIN;91979;KIRÇİÇEĞİ ANADOLU LİSESİ (AYDIN - KARACASU)
9;AYDIN;91905;KOÇARLI ANADOLU LİSESİ
9;AYDIN;91905;KOÇARLI ANADOLU LİSESİ (AYDIN - KOÇARLI)
9;AYDIN;91338;KOÇARLI ÇOK PROGRAMLI LİSESİ
9;AYDIN;91338;KOÇARLI LİSESİ
9;AYDIN;91338;KOÇARLI TİCARET MESLEK LİSESİ
9;AYDIN;92893;KÖŞK ANADOLU İMAM HATİP LİSESİ (AYDIN - KÖŞK)
9;AYDIN;92322;KÖŞK ANADOLU LİSESİ
9;AYDIN;92322;KÖŞK ANADOLU LİSESİ (AYDIN - KÖŞK)
9;AYDIN;92322;KÖŞK ÇOK PROGRAMLI LİSESİ
9;AYDIN;92322;KÖŞK LİSESİ
9;AYDIN;96431;KÖŞK MESLEKİ VE TEKNİK ANADOLU LİSESİ (AYDIN - KÖŞK)
9;AYDIN;91776;KUŞADASI ADVİYE ERTUĞRUL ACUN DENİZCİLİK ANADOLU MESLEK L
9;AYDIN;90585;KUŞADASI ANADOLU KIZ MESLEK LİSESİ
9;AYDIN;90528;KUŞADASI ANADOLU MESLEK LİSESİ
9;AYDIN;90528;KUŞADASI ANADOLU TEKNİK LİSESİ
9;AYDIN;91062;KUŞADASI AND.OTEL.VE TURİZM MESLEK L
9;AYDIN;91557;KUŞADASI AYŞIL-OĞUZ BAŞÖZ ÇOK PROG.L
9;AYDIN;91095;KUŞADASI DAVUTLAR Ş.-C.ÖZBAŞ Ç.P.L
9;AYDIN;91776;KUŞADASI DENİZCİLİK ANADOLU MESLEK L.
9;AYDIN;91516;KUŞADASI DERİCİ MUSTAFA GÜRBÜZ ANADOLU L
9;AYDIN;90528;KUŞADASI ENDÜSTRİ MESLEK LİSESİ
9;AYDIN;91557;KUŞADASI GÜZELÇAMLI ÇOK PROGRAMLI LİSESİ
9;AYDIN;91865;KUŞADASI HASAN FATMA ÖNAL ANADOLU LİSESİ
9;AYDIN;91865;KUŞADASI HASAN-FATMA ÖNAL ANADOLU LİSESİ (AYDIN - KUŞADASI)
9;AYDIN;90106;KUŞADASI KAYA ALDOĞAN LİSESİ
9;AYDIN;90106;KUŞADASI KAYA ALDOĞAN LİSESİ (Y.D.A.)
9;AYDIN;90585;KUŞADASI KIZ MESLEK LİSESİ
9;AYDIN;91987;KUŞADASI MAKBULE HASAN UÇAR ANADOLU LİSESİ (AYDIN - KUŞADASI)
9;AYDIN;91987;KUŞADASI MAKBULE HASAN UÇAR ANADOLU ÖĞRETMEN LİSESİ
9;AYDIN;91987;KUŞADASI MAKBULE-HASAN UÇAR L. (Y.D.A.)
9;AYDIN;91987;KUŞADASI MAKBULE-HASAN UÇAR LİSESİ
9;AYDIN;90528;KUŞADASI MESLEKİ VE TEKNİK ANADOLU LİSESİ (AYDIN - KUŞADASI)
9;AYDIN;91062;KUŞADASI OTELCİLİK VE TURİZM MESLEK L
9;AYDIN;90106;KUŞADASI ŞEHİT KAYA ALDOĞAN L (Y.D.A.)
9;AYDIN;90106;KUŞADASI ŞEHİT KAYA ALDOĞAN LİSESİ
9;AYDIN;90528;KUŞADASI TEKNİK LİSESİ
9;AYDIN;91913;KUYUCAK ANADOLU LİSESİ
9;AYDIN;91913;KUYUCAK ANADOLU LİSESİ (AYDIN - KUYUCAK)
9;AYDIN;90999;KUYUCAK ÇOK PROGRAMLI ANADOLU LİSESİ (AYDIN - KUYUCAK)
9;AYDIN;90999;KUYUCAK ÇOK PROGRAMLI LİSESİ
9;AYDIN;90999;KUYUCAK ÇOK PROGRAMLI LİSESİ (Y.D.A.)
9;AYDIN;91605;KUYUCAK HORSUNLU ÇOK PROGRAMLI LİSESİ
9;AYDIN;91605;KUYUCAK HORSUNLU TİCARET MESLEK LİSESİ
9;AYDIN;90999;KUYUCAK LİSESİ
9;AYDIN;90269;KUYUCAK PAMUKÖREN LİSESİ
9;AYDIN;91321;MEHMET AKİF ERSOY MESLEKİ VE TEKNİK ANADOLU LİSESİ (AYDIN - EFELER)
9;AYDIN;90544;MEHMET EMİN ÜNAL MESLEKİ VE TEKNİK ANADOLU LİSESİ (AYDIN - ÇİNE)
9;AYDIN;91046;MEHMET TUNCER ANADOLU LİSESİ (AYDIN - ÇİNE)
9;AYDIN;91451;MİMAR SİNAN MESLEKİ VE TEKNİK ANADOLU LİSESİ (AYDIN - EFELER)
9;AYDIN;91946;MURAT-HALE KÜÇÜKOĞLU MESLEKİ VE TEKNİK ANADOLU LİSESİ (AYDIN - EFELER)
9;AYDIN;91338;MUSTAFA KEZİBAN KÜÇÜKOĞLU ÇOK PROGRAMLI ANADOLU LİSESİ (AYDIN - KOÇARLI)
9;AYDIN;90552;NAHİT MENTEŞE MESLEKİ VE TEKNİK ANADOLU LİSESİ (AYDIN - NAZİLLİ)
9;AYDIN;90844;NAZİLLİ 50. YIL MESLEKİ VE TEKNİK ANADOLU LİSESİ (AYDIN - NAZİLLİ)
9;AYDIN;90844;NAZİLLİ 50.YIL ANADOLU TİCARET MESLEK L
9;AYDIN;90844;NAZİLLİ 50.YIL TİCARET MESLEK LİSESİ
9;AYDIN;91613;NAZİLLİ ANADOLU İMAM HATİP LİSESİ
9;AYDIN;91613;NAZİLLİ ANADOLU İMAM HATİP LİSESİ (AYDIN - NAZİLLİ)
9;AYDIN;90439;NAZİLLİ ANADOLU LİSESİ
9;AYDIN;90439;NAZİLLİ ANADOLU LİSESİ (AYDIN - NAZİLLİ)
9;AYDIN;91119;NAZİLLİ ANADOLU MESLEK LİSESİ
9;AYDIN;90852;NAZİLLİ ANADOLU ÖĞRETMEN LİSESİ
9;AYDIN;90722;NAZİLLİ ANADOLU SAĞLIK MESLEK LİSESİ (AND.SAĞLIK MESLEK)
9;AYDIN;91119;NAZİLLİ ANADOLU TEKNİK LİSESİ
9;AYDIN;90885;NAZİLLİ ATATÜRK ANADOLU LİSESİ
9;AYDIN;90885;NAZİLLİ ATATÜRK ANADOLU LİSESİ (AYDIN - NAZİLLİ)
9;AYDIN;90885;NAZİLLİ ATATÜRK LİSESİ
9;AYDIN;90885;NAZİLLİ ATATÜRK LİSESİ (Y.D.A.)
9;AYDIN;91119;NAZİLLİ ENDÜSTRİ MESLEK LİSESİ
9;AYDIN;95178;NAZİLLİ FEN LİSESİ
9;AYDIN;95178;NAZİLLİ FEN LİSESİ (AYDIN - NAZİLLİ)
9;AYDIN;91613;NAZİLLİ İMAM HATİP LİSESİ
9;AYDIN;90552;NAZİLLİ KIZ MESLEK LİSESİ
9;AYDIN;90122;NAZİLLİ LİSESİ
9;AYDIN;90122;NAZİLLİ LİSESİ (AYDIN - NAZİLLİ)
9;AYDIN;90122;NAZİLLİ LİSESİ (Y.D.A.)
9;AYDIN;90917;NAZİLLİ M.AKİF ERSOY LİSESİ
9;AYDIN;90917;NAZİLLİ M.AKİF ERSOY LİSESİ (Y.D.A.)
9;AYDIN;90917;NAZİLLİ MEHMET AKİF ERSOY ANADOLU LİSESİ
9;AYDIN;90917;NAZİLLİ MEHMET AKİF ERSOY ANADOLU LİSESİ (AYDIN - NAZİLLİ)
9;AYDIN;91784;NAZİLLİ MENDERES ANADOLU LİSESİ
9;AYDIN;91784;NAZİLLİ MENDERES ANADOLU LİSESİ (AYDIN - NAZİLLİ)
9;AYDIN;91119;NAZİLLİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (AYDIN - NAZİLLİ)
9;AYDIN;90552;NAZİLLİ N.MENTEŞE AND.KIZ MESLEK L
9;AYDIN;90552;NAZİLLİ N.MENTEŞE KIZ MESLEK LİSESİ
9;AYDIN;90552;NAZİLLİ NAHİT MENTEŞE AND.KIZ TEKNİK L
9;AYDIN;90828;NAZİLLİ ÖĞRETMEN LİSESİ
9;AYDIN;90828;NAZİLLİ ÖĞRETMEN LİSESİ (AYDIN)
9;AYDIN;90722;NAZİLLİ SAĞLIK MESLEK LİSESİ
9;AYDIN;90852;NAZİLLİ SOSYAL BİLİMLER LİSESİ (AYDIN - NAZİLLİ)
9;AYDIN;91119;NAZİLLİ TEKNİK LİSESİ
9;AYDIN;90188;ORTAKLAR ANADOLU LİSESİ (AYDIN - GERMENCİK)
9;AYDIN;90317;ORTAKLAR FEN LİSESİ (AYDIN - GERMENCİK)
9;AYDIN;90674;OSMANGAZİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (AYDIN - EFELER)
9;AYDIN;92563;ÖZEL ALTIN SAHİL SINAV TEMEL LİSESİ (AYDIN - DİDİM)
9;AYDIN;91985;ÖZEL AYDIN BİLGİ ANADOLU LİSESİ (AYDIN - EFELER)
9;AYDIN;91173;ÖZEL AYDIN ÇÖZÜM TEMEL LİSESİ (AYDIN - EFELER)
9;AYDIN;94004;ÖZEL AYDIN DEĞİŞİM ANADOLU LİSESİ (AYDIN - EFELER)
9;AYDIN;93458;ÖZEL AYDIN DOĞA ANADOLU LİSESİ
9;AYDIN;93458;ÖZEL AYDIN DOĞA ANADOLU LİSESİ (AYDIN - EFELER)
9;AYDIN;95302;ÖZEL AYDIN FEN BİLİMLERİ TEMEL LİSESİ (AYDIN - EFELER)
9;AYDIN;91624;ÖZEL AYDIN FİNAL TEMEL LİSESİ (AYDIN - EFELER)
9;AYDIN;95279;ÖZEL AYDIN KOCATÜRK MESLEK VE TEKNİK ANADOLU LİSESİ (AYDIN - EFELER)
9;AYDIN;95343;ÖZEL AYDIN PUSULA TEMEL LİSESİ (AYDIN - EFELER)
9;AYDIN;94010;ÖZEL AYDIN REŞHA MESLEKİ VE TEKNİK ANADOLU LİSESİ (AYDIN - EFELER)
9;AYDIN;95632;ÖZEL AYDINKENT ANADOLU LİSESİ (AYDIN - EFELER)
9;AYDIN;90836;ÖZEL BAŞAK LİSESİ
9;AYDIN;90836;ÖZEL BAŞAK LİSESİ (AYDIN)
9;AYDIN;92487;ÖZEL BÜYÜK UĞUR TEMEL LİSESİ (AYDIN - EFELER)
9;AYDIN;93298;ÖZEL ÇİNE BÜYÜK UĞUR TEMEL LİSESİ (AYDIN - ÇİNE)
9;AYDIN;90522;ÖZEL ÇİNE ÇÖZÜM TEMEL LİSESİ (AYDIN - ÇİNE)
9;AYDIN;95696;ÖZEL DİDİM TAC TEMEL LİSESİ (AYDIN - DİDİM)
9;AYDIN;92841;ÖZEL EGE ATABEY ANADOLU LİSESİ (AYDIN - EFELER)
9;AYDIN;94558;ÖZEL FATİH SULTAN ANADOLU ÖĞRETMEN LİSESİ
9;AYDIN;94558;ÖZEL FATİH SULTAN ANADOLU ÖĞRETMEN LİSESİ (AYDIN - NAZİLLİ)
9;AYDIN;94085;ÖZEL FATİH SULTAN FEN LİSESİ (AYDIN - NAZİLLİ)
9;AYDIN;90925;ÖZEL FATİH SULTAN LİSESİ
9;AYDIN;90925;ÖZEL FATİH SULTAN LİSESİ (AYDIN - NAZİLLİ)
9;AYDIN;90925;ÖZEL FATİH SULTAN LİSESİ (Y.D.A.)
9;AYDIN;94756;ÖZEL FATİH SULTAN MESLEKİ VE TEKNİK ANADOLU LİSESİ (AYDIN - NAZİLLİ)
9;AYDIN;91055;ÖZEL HATEM ANADOLU LİSESİ (AYDIN - NAZİLLİ)
9;AYDIN;91444;ÖZEL HATEM MESLEKİ VE TEKNİK ANADOLU LİSESİ (AYDIN - NAZİLLİ)
9;AYDIN;96369;ÖZEL İNCİRLİOVA BAHÇEŞEHİR ANADOLU LİSESİ (AYDIN - İNCİRLİOVA)
9;AYDIN;95035;ÖZEL KAVAKLI ANADOLU LİSESİ (AYDIN - EFELER)
9;AYDIN;94978;ÖZEL KAYABAŞI TEMEL LİSESİ (AYDIN - EFELER)
9;AYDIN;96783;ÖZEL KUŞADASI AÇI TEMEL LİSESİ (AYDIN - KUŞADASI)
9;AYDIN;94480;ÖZEL KUŞADASI ANABELEN TEMEL LİSESİ (AYDIN - KUŞADASI)
9;AYDIN;96783;ÖZEL KUŞADASI BAHÇEŞEHİR ANADOLU LİSESİ (AYDIN - KUŞADASI)
9;AYDIN;92184;ÖZEL KUŞADASI UĞUR TEMEL LİSESİ (AYDIN - KUŞADASI)
9;AYDIN;96666;ÖZEL NAZİLL DOĞA ANADOLU LİSESİ (AYDIN - NAZİLLİ)
9;AYDIN;96666;ÖZEL NAZİLLİ DOĞA ANADOLU LİSESİ (AYDIN - NAZİLLİ)
9;AYDIN;97905;ÖZEL NAZİLLİ DOĞA FEN LİSESİ (AYDIN - NAZİLLİ)
9;AYDIN;95179;ÖZEL NAZİLLİ FİNAL TEMEL LİSESİ (AYDIN - NAZİLLİ)
9;AYDIN;91674;ÖZEL NAZİLLİ KÜLTÜR TEMEL LİSESİ (AYDIN - NAZİLLİ)
9;AYDIN;92824;ÖZEL NAZİLLİ MERKEZ TEMEL LİSESİ (AYDIN - NAZİLLİ)
9;AYDIN;96220;ÖZEL NAZİLLİ SINAV TEMEL LİSESİ (AYDIN - NAZİLLİ)
9;AYDIN;94674;ÖZEL NAZİLLİ UĞUR TEMEL LİSESİ (AYDIN - NAZİLLİ)
9;AYDIN;91079;ÖZEL NİZAMİYE ERKEK LİSESİ
9;AYDIN;96153;ÖZEL ÖZAY AYDIN KOLEJİ
9;AYDIN;96153;ÖZEL ÖZAY AYDIN KOLEJİ (AYDIN - EFELER)
9;AYDIN;95958;ÖZEL SÖKE AMERİKAN KÜLTÜR DERNEĞİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (AYDIN - SÖKE)
9;AYDIN;90022;ÖZEL SÖKE ANABELEN TEMEL LİSESİ (AYDIN - SÖKE)
9;AYDIN;93382;ÖZEL SÖKE BİLGİ EĞİTİM ANADOLU LİSESİ (AYDIN - SÖKE)
9;AYDIN;97695;ÖZEL SÖKE ÇÖZÜM TEMEL LİSESİ (AYDIN - SÖKE)
9;AYDIN;96978;ÖZEL SÖKE DOĞA ANADOLU LİSESİ (AYDIN - SÖKE)
9;AYDIN;92027;ÖZEL SÖKE EGE ANADOLU LİSESİ
9;AYDIN;92027;ÖZEL SÖKE EGE ANADOLU LİSESİ (AYDIN - SÖKE)
9;AYDIN;93382;ÖZEL SÖKE EĞİTİM TEMEL LİSESİ (AYDIN - SÖKE)
9;AYDIN;92027;ÖZEL SÖKE RIDVAN ÖZEN ANADOLU LİSESİ (AYDIN - SÖKE)
9;AYDIN;95507;ÖZEL SÖKE SINAV TEMEL LİSESİ (AYDIN - SÖKE)
9;AYDIN;97712;ÖZEL SÖKE UĞUR TEMEL LİSESİ (AYDIN - SÖKE)
9;AYDIN;91379;ÖZEL Ü.NACİ AKDOĞAN KOLEJİ (AYDIN - KUŞADASI)
9;AYDIN;91379;ÖZEL Ü.NACİ AKDOĞAN LİSESİ
9;AYDIN;91079;ÖZEL YESEVİ ANADOLU LİSESİ (AYDIN - EFELER)
9;AYDIN;92840;ÖZEL YESEVİ ANADOLU SAĞLIK MESLEK LİSESİ (AYDIN - EFELER)
9;AYDIN;91079;ÖZEL YESEVİ ERKEK LİSESİ
9;AYDIN;96468;ÖZEL YESEVİ FEN LİSESİ (AYDIN - EFELER)
9;AYDIN;91079;ÖZEL YESEVİ LİSESİ
9;AYDIN;96666;ÖZEL YÜZYIL BEZCİ ANADOLU LİSESİ
9;AYDIN;90269;PAMUKÖREN ANADOLU LİSESİ (AYDIN - KUYUCAK)
9;AYDIN;90699;SÖKE AKŞAM TİCARET LİSESİ
9;AYDIN;90699;SÖKE AKŞAM TİCARET LİSESİ (AYDIN)
9;AYDIN;90406;SÖKE ANADOLU İMAM HATİP LİSESİ
9;AYDIN;90406;SÖKE ANADOLU İMAM HATİP LİSESİ (AYDIN - SÖKE)
9;AYDIN;90569;SÖKE ANADOLU KIZ MESLEK LİSESİ
9;AYDIN;90447;SÖKE ANADOLU LİSESİ
9;AYDIN;90139;SÖKE ANADOLU LİSESİ (AYDIN - SÖKE)
9;AYDIN;90358;SÖKE ANADOLU MESLEK LİSESİ
9;AYDIN;90877;SÖKE ANADOLU OTEL.VE TURİZM MESLEK L
9;AYDIN;91792;SÖKE ANADOLU ÖĞRETMEN LİSESİ
9;AYDIN;90358;SÖKE ANADOLU TEKNİK LİSESİ
9;AYDIN;90666;SÖKE ANADOLU TİCARET MESLEK LİSESİ
9;AYDIN;91598;SÖKE BAĞARASI ÇOK PROGRAMLI LİSESİ
9;AYDIN;90163;SÖKE BAĞARASI LİSESİ
9;AYDIN;90163;SÖKE BAĞARASI LİSESİ (AYDIN)
9;AYDIN;90569;SÖKE CAFER EFE MESLEKİ VE TEKNİK ANADOLU LİSESİ (AYDIN - SÖKE)
9;AYDIN;91849;SÖKE CUMHURİYET ANADOLU LİSESİ
9;AYDIN;91849;SÖKE CUMHURİYET ANADOLU LİSESİ (AYDIN - SÖKE)
9;AYDIN;90358;SÖKE ENDÜSTRİ MESLEK LİSESİ
9;AYDIN;90739;SÖKE FATMA TÜZZEHRA ORHUN ANADOLU SAĞLIK MESLEK L (AND. SAĞLIK MESLEK
9;AYDIN;90739;SÖKE FATMA TÜZZEHRA ORHUN ANADOLU SAĞLIK MESLEK L (SAĞLIK MESLEK)
9;AYDIN;90447;SÖKE HİLMİ FIRAT ANADOLU LİSESİ
9;AYDIN;90447;SÖKE HİLMİ FİRAT ANADOLU LİSESİ (AYDIN - SÖKE)
9;AYDIN;90406;SÖKE İMAM HATİP LİSESİ
9;AYDIN;90569;SÖKE KIZ MESLEK LİSESİ
9;AYDIN;90569;SÖKE KIZ TEKNİK LİSESİ
9;AYDIN;90139;SÖKE LİSESİ
9;AYDIN;90139;SÖKE LİSESİ (Y.D.A.)
9;AYDIN;90358;SÖKE MESLEKİ VE TEKNİK ANADOLU LİSESİ (AYDIN - SÖKE)
9;AYDIN;90763;SÖKE OTELCİLİK VE TURİZM MESLEK LİSESİ
9;AYDIN;90763;SÖKE OTELCİLİK VE TURİZM MESLEK LİSESİ (AYDIN)
9;AYDIN;90739;SÖKE SAĞLIK MESLEK LİSESİ
9;AYDIN;91013;SÖKE SARIKEMER ÇOK PROGRAMLI LİSESİ
9;AYDIN;91013;SÖKE SARIKEMER ÇOK PROGRAMLI LİSESİ (AYDIN)
9;AYDIN;90747;SÖKE TARIM MESLEK LİSESİ
9;AYDIN;90747;SÖKE TARIM MESLEK LİSESİ (AYDIN)
9;AYDIN;90358;SÖKE TEKNİK LİSESİ
9;AYDIN;90877;SÖKE TİC.BOR.S.ORHAN AND.OTEL.VE TUR.M.L
9;AYDIN;90877;SÖKE TİCARET BORSASI SUAT ORHON MESLEKİ VE TEKNİK ANADOLU LİSESİ (AYDIN - SÖKE)
9;AYDIN;90666;SÖKE TİCARET LİSESİ
9;AYDIN;90666;SÖKE TİCARET MESLEK LİSESİ
9;AYDIN;91792;SÖKE YAVUZ SELİM ANADOLU LİSESİ (AYDIN - SÖKE)
9;AYDIN;90228;SÖKE YAVUZ SELİM LİSESİ
9;AYDIN;90228;SÖKE YAVUZ SELİM LİSESİ (Y.D.A.)
9;AYDIN;90414;SÖKE ZİRAAT TEKNİK LİSESİ
9;AYDIN;92001;SULTANHİSAR ANADOLU LİSESİ
9;AYDIN;90203;SULTANHİSAR ATÇA ÇOK PROGRAMLI LİSESİ
9;AYDIN;90488;SULTANHİSAR ATÇA ENDÜSTRİ MESLEK LİSESİ
9;AYDIN;90577;SULTANHİSAR ATÇA KIZ MESLEK LİSESİ
9;AYDIN;90577;SULTANHİSAR ATÇA KIZ MESLEK LİSESİ (AYDIN)
9;AYDIN;90203;SULTANHİSAR ATÇA LİSESİ
9;AYDIN;90488;SULTANHİSAR ATÇA TEKNİK VE ENDÜSTRİ MESLEK LİSESİ (ENDÜSTRİ MESLEK)
9;AYDIN;90488;SULTANHİSAR ATÇA TEKNİK VE ENDÜSTRİ MESLEK LİSESİ (TEKNİK)
9;AYDIN;92001;SULTANHİSAR YASEMİN LÜTFİYE ANADOLU LİSESİ
9;AYDIN;92001;SULTANHİSAR YASEMİN LÜTFİYE LİSESİ
9;AYDIN;91038;SÜLEYMAN DEMİREL ANADOLU LİSESİ (AYDIN - EFELER)
9;AYDIN;90106;ŞEHİT KAYA ALDOĞAN ANADOLU LİSESİ (AYDIN - KUŞADASI)
9;AYDIN;96474;ŞEHİT ORKUN ALP ARSLAN KIZ ANADOLU İMAM HATİP LİSESİ (AYDIN - EFELER)
9;AYDIN;90262;ŞEHİT POLİS NEDİP CENGİZ EKER MESLEKİ VE TEKNİK ANADOLU LİSESİ (AYDIN - EFELER)
9;AYDIN;91613;ŞEHİT SÜMER DENİZ KIZ ANADOLU İMAM HATİP LİSESİ (AYDIN - NAZİLLİ)
9;AYDIN;91095;ŞUKUFE CEMAL ÖZBAŞ ÇOK PROGRAMLI ANADOLU LİSESİ (AYDIN - KUŞADASI)
9;AYDIN;94646;TED ÖZEL EGE ANADOLU LİSESİ (AYDIN - İNCİRLİOVA)
9;AYDIN;92018;TÜRK AMERİKAN DERNEĞİ ÖZEL AYDIN LİSESİ
